,BBL,Longitude,Latitude,age,BldgArea,UnitsTotal,EER_km,WER_km,NER_km,EUI_2016_x,Group_mean_EUI_2016,Group_mean_water_intensity,Group_mean_naturalgas_intensity,Pred_EUI_lr,EER_lr,Pred_WUI_lr,WER_lr,Pred_NUI_lr,NER_lr,EUI_2016_y,avgEER,avgWER,avgNER
259,1021360007,-73.9451102584,40.8352275808,97,54448,45,1.02598763167,1.49986821245,1.47442249538,86.9,84.6988767869,67.4859292035,49.170764382,127.38825207,0.682166515263,65.0172210616,1.55681830671,36.589898307,1.9813796833,86.9,0.854077073468,1.52834325958,1.72790108934
260,2025050084,-73.9245591439,40.8348124964,89,80581,82,1.0625878809,1.53528300229,0.264801202413,90.0,84.6988767869,67.4859292035,49.170764382,125.758366953,0.715658148089,71.7818816613,1.44340044594,39.675886711,0.328171053284,90.0,0.889123014497,1.48934172411,0.296486127848
261,1014870039,-73.9508979813,40.7687858547,53,81000,102,0.343570081492,0.754527656372,0.0892690446378,29.1,84.6988767869,67.4859292035,49.170764382,129.19466517,0.225241498647,66.7587855977,0.762746049739,46.6540467372,0.0940845964599,29.1,0.28440579007,0.758636853055,0.0916768205488
262,2033180023,-73.8945703774,40.8701380357,78,67320,78,1.37900293877,1.48238308608,0.159266462745,116.8,84.6988767869,67.4859292035,49.170764382,131.467679827,0.888431287092,80.8038996502,1.23805905944,39.3047189384,0.19924461808,116.8,1.13371711293,1.36022107276,0.179255540413
263,1008500039,-73.9874457713,40.7392017812,90,109393,77,1.10036878334,0.77823630229,0.966738537038,93.2,84.6988767869,67.4859292035,49.170764382,111.340866827,0.837069107294,49.1449124746,1.06867623433,43.1234384285,1.10230711084,93.2,0.968718945315,0.923456268312,1.03452282394
264,4005830011,-73.9311123787,40.7600831236,53,103850,120,0.992929342045,1.04777397058,0.947911538328,84.1,84.6988767869,67.4859292035,49.170764382,121.623823321,0.691476371187,70.8634738728,0.997834231594,49.7819951981,0.93627293805,84.1,0.842202856616,1.02280410109,0.942092238189
265,3063760060,-73.997936506,40.6029792382,83,50400,42,0.995290648447,1.68805558943,1.48686219774,84.3,84.6988767869,67.4859292035,49.170764382,95.9661063097,0.878435139673,50.8302247964,2.24118623233,59.5016961337,1.22870700407,84.3,0.93686289406,1.96462091088,1.35778460091
266,1008507506,-73.9876803103,40.7393006176,104,67426,44,0.978761503633,0.416827631063,0.873084869285,82.9,84.6988767869,67.4859292035,49.170764382,112.324688568,0.738038992643,51.6714391354,0.544401326355,42.8809561884,1.00114955936,82.9,0.858400248138,0.480614478709,0.937117214325
267,1008517504,-73.987824496,40.740162485,110,56343,21,1.13933033897,0.339626352789,0.850035352196,96.5,84.6988767869,67.4859292035,49.170764382,109.555748825,0.880830089113,49.8187492014,0.460067752952,42.057196671,0.993810603834,96.5,1.01008021404,0.399847052871,0.921922978015
268,2032850001,-73.8842609671,40.8686926795,93,65000,53,1.10981400894,1.01695273089,1.64957307966,94.0,84.6988767869,67.4859292035,49.170764382,121.890596933,0.771183359219,80.0821057573,0.856995446748,39.2493794262,2.06654908731,94.0,0.940498684082,0.936974088818,1.85806108349
269,2028010013,-73.9064281333,40.8482071184,64,61560,52,1.20426626502,1.68524018773,0.157253884384,102.0,84.6988767869,67.4859292035,49.170764382,128.802227612,0.791911769624,73.3768411745,1.54994407199,40.2235871617,0.19223282265,102.0,0.998089017324,1.61759212986,0.174743353517
270,4098070073,-73.7895440967,40.7095176649,55,154252,141,0.983484116437,1.71561689031,1.37897554511,83.3,84.6988767869,67.4859292035,49.170764382,75.9082344821,1.09737765037,102.009358255,1.13499390626,70.4356684642,0.962655471234,83.3,1.04043088341,1.42530539828,1.17081550817
271,2028470063,-73.9128887338,40.8442954808,91,65056,71,1.55846222533,1.49023657504,2.24427926017,132.0,84.6988767869,67.4859292035,49.170764382,126.556081107,1.04301586178,75.8334104193,1.3261964541,39.8668632925,2.76803634886,132.0,1.30073904355,1.40821651457,2.50615780452
272,1018467501,-73.9585060965,40.8011904267,28,185295,256,1.16058209659,0.910263824252,0.423259260597,98.3,84.6988767869,67.4859292035,49.170764382,146.422185589,0.671346350996,71.9941872275,0.853263330911,45.039679846,0.46208102381,98.3,0.915964223792,0.881763577582,0.442670142203
273,4013310046,-73.9050755748,40.7448779196,91,61416,66,0.773327846658,1.55617624651,0.0050352801991,65.5,84.6988767869,67.4859292035,49.170764382,105.734156021,0.61947815602,77.6314643118,1.35280199763,52.7633016972,0.0046924390306,65.5,0.696403001339,1.45448912207,0.00486385961485
274,1008620024,-73.9834925632,40.7465462348,105,111227,119,0.995290648447,0.420976644099,0.671092657514,84.3,84.6988767869,67.4859292035,49.170764382,116.518305951,0.7234914661,58.2359557539,0.487842942255,43.8819705292,0.751974866743,84.3,0.859391057274,0.454409793177,0.711533762129
275,2028390053,-73.9164252473,40.8371481284,13,56291,64,0.96341301202,1.65738252877,1.24176859464,81.6,84.6988767869,67.4859292035,49.170764382,142.619818229,0.572150497829,71.4760159037,1.56486058415,42.6121477673,1.43289447219,81.6,0.767781754924,1.61112155646,1.33733153342
276,1008647501,-73.9823553423,40.7480364648,79,200200,167,0.792218297874,0.570637471462,0.283134342996,67.1,84.6988767869,67.4859292035,49.170764382,109.67904929,0.611785025805,49.2111507683,0.782546219683,43.2576557567,0.32183741408,67.1,0.70200166184,0.676591845573,0.302485878538
277,3012280007,-73.9468718627,40.6747156995,95,98814,65,0.817012015095,0.169368639284,1.16986638636,69.2,84.6988767869,67.4859292035,49.170764382,90.2386642977,0.766855322367,59.7236363973,0.191381514748,55.1895589563,1.04228454675,69.2,0.791933668731,0.180375077016,1.10607546655
278,1013907502,-73.9632166201,40.7740301533,35,53144,32,0.221962801789,0.209228800235,0.74707463036,18.8,84.6988767869,67.4859292035,49.170764382,129.593499781,0.145069004478,55.151978851,0.256019825475,43.3423911546,0.847535856852,18.8,0.183515903133,0.232624312855,0.797305243606
279,1008667501,-73.9825750825,40.7496119837,105,68728,69,1.34594464915,1.11578814856,1.00891552087,114.0,84.6988767869,67.4859292035,49.170764382,117.597268452,0.969410272029,57.3695068243,1.31254396574,43.1298877963,1.15022667326,114.0,1.15767746059,1.21416605715,1.07957109706
280,1011840019,-73.9844302018,40.7804000169,91,203479,81,0.532474593653,0.340219068937,0.796287290025,45.1,84.6988767869,67.4859292035,49.170764382,96.6297558385,0.466729938502,32.9205389468,0.697436941634,35.1141827598,1.11504957942,45.1,0.499602266078,0.518828005286,0.955668434725
281,1008697501,-73.9817516577,40.7515880744,31,208968,185,1.1782918946,0.692885176982,0.0347527596265,99.8,84.6988767869,67.4859292035,49.170764382,121.423442673,0.821917068098,48.6517153724,0.96111719067,44.6743346892,0.0382505921377,99.8,1.00010448135,0.827001183826,0.0365016758821
282,1008720001,-73.9889185999,40.7360125299,54,65430,76,1.66590166662,1.75621794645,0.547774612556,141.1,84.6988767869,67.4859292035,49.170764382,128.784499439,1.09562874892,55.1301400229,2.14982221977,45.9525622403,0.586136987695,141.1,1.38076520777,1.95302008311,0.566955800125
283,1008750019,-73.9867280445,40.7372968427,87,72501,103,1.09564617053,0.900632186847,0.0330236255946,92.8,84.6988767869,67.4859292035,49.170764382,125.308755769,0.740570756052,60.9121864977,0.997829884211,45.9369671654,0.0353483700241,92.8,0.918108463292,0.949231035529,0.0341859978094
284,1004870012,-74.0020708393,40.7236890926,117,63888,11,0.591507253703,0.092463719084,0.0514098425959,50.1,84.6988767869,67.4859292035,49.170764382,103.96171942,0.481908151186,43.2088413818,0.14441488826,41.6137664757,0.0607457933104,50.1,0.536707702445,0.118439303672,0.0560778179532
285,2033040103,-73.8914811642,40.8687930152,91,57525,64,0.874864021945,1.89609895737,0.136819304376,74.1,84.6988767869,67.4859292035,49.170764382,127.623336675,0.580614814894,81.5344813073,1.56939736352,39.2250729354,0.171510446633,74.1,0.727739418419,1.73274816045,0.154164875504
286,1021760115,-73.937637189,40.8503992738,97,59208,75,1.35538987475,1.61633693553,1.45861085496,114.8,84.6988767869,67.4859292035,49.170764382,133.471804855,0.860106747821,71.541252425,1.52471471078,36.6124829702,1.9589223362,114.8,1.10774831129,1.57052582315,1.70876659558
287,1021220105,-73.9410712821,40.8379154047,107,56634,54,1.30934439991,1.98337641016,0.128457369944,110.9,84.6988767869,67.4859292035,49.170764382,126.272326864,0.878260524333,67.7867722536,1.97457402897,36.7076732353,0.172071572888,110.9,1.09380246212,1.97897521957,0.150264471416
288,2033280050,-73.8802183591,40.882944495,89,89250,83,1.16176274979,1.07414983917,0.125046931822,98.4,84.6988767869,67.4859292035,49.170764382,124.587155434,0.78980854533,81.8351167893,0.885805542218,38.4052766016,0.160099178169,98.4,0.975785647559,0.979977690692,0.142573054996
289,1008770074,-73.9857281648,40.7388529977,86,120300,168,1.00591652726,0.633761741222,1.53174007707,85.2,84.6988767869,67.4859292035,49.170764382,126.552360981,0.673239118888,63.9673963931,0.668621866946,46.7828105258,1.60992530328,85.2,0.839577823072,0.651191804084,1.57083269017
290,1022180035,-73.9220145312,40.8630071655,12,104180,102,1.35066726195,1.38577035396,1.80896938825,114.4,84.6988767869,67.4859292035,49.170764382,144.650008636,0.790874477499,67.8695445113,1.37793764012,38.6688378887,2.30026068587,114.4,1.07077086972,1.38185399704,2.05461503706
291,1008780038,-73.9836785728,40.7385782502,27,181226,168,0.735546944226,0.599087846565,0.81731504664,62.3,84.6988767869,67.4859292035,49.170764382,123.526721995,0.50434431509,50.0929601927,0.807099437616,46.4869147691,0.86450145775,62.3,0.619945629658,0.70309364209,0.840908252195
292,1008797501,-73.9852660045,40.740052396,13,96420,96,1.12752380696,0.623389208632,1.00854675215,95.5,84.6988767869,67.4859292035,49.170764382,133.629670058,0.714661646313,51.8686469484,0.811087284422,46.7098212692,1.06168281896,95.5,0.921092726636,0.717238246527,1.03511478555
293,2031560129,-73.9010677902,40.8531046899,77,53760,60,1.57735267654,1.67486765514,2.38154141295,133.6,84.6988767869,67.4859292035,49.170764382,129.456110471,1.03200999562,78.3414547785,1.44278658495,40.4578150425,2.89442748104,133.6,1.30468133608,1.55882712005,2.637984447
294,1008800042,-73.9827652785,40.7398681506,53,186201,208,0.684778856583,0.788164297769,0.741838104257,58.0,84.6988767869,67.4859292035,49.170764382,124.727394035,0.465014124993,57.973648357,0.917485814804,47.1379295646,0.773830055136,58.0,0.574896490788,0.852825056287,0.757834079697
295,1008807501,-73.9848725247,40.7406699141,97,45212,15,0.613939664522,0.126396718556,0.937636303602,52.0,84.6988767869,67.4859292035,49.170764382,113.279441183,0.459041812502,50.9564685622,0.167397785614,42.8548009055,1.07582564348,52.0,0.536490738512,0.146897252085,1.00673097354
296,1008810041,-73.9823176462,40.7404883966,20,151346,185,1.00001326125,0.644875168996,1.17218739432,84.7,84.6988767869,67.4859292035,49.170764382,135.516848456,0.625014534833,58.8606367085,0.739373585364,48.3955368454,1.19096416601,84.7,0.812513898042,0.69212437718,1.18157578017
297,2025110013,-73.930236961,40.8307950659,16,120472,120,0.981122810035,1.49512648327,1.35892554588,83.1,84.6988767869,67.4859292035,49.170764382,138.713712619,0.599075595565,66.140148674,1.52554843046,41.7111342345,1.60195614565,83.1,0.7900992028,1.51033745686,1.48044084577
298,2033110072,-73.8863669359,40.8761685785,87,64876,68,1.25267304627,2.59417040065,1.94807871794,106.1,84.6988767869,67.4859292035,49.170764382,127.87525572,0.829714860806,82.0076554442,2.13480069698,38.8957521635,2.46269873468,106.1,1.04119395354,2.36448554881,2.20538872631
299,1008830058,-73.9819094134,40.7421681209,86,98359,108,1.24913108666,0.551670554727,0.0266728022998,105.8,84.6988767869,67.4859292035,49.170764382,120.253371109,0.879809015118,58.1390527561,0.640361310257,45.1553051831,0.0290446952351,105.8,1.06447005089,0.596015932492,0.0278587487674
300,1008840001,-73.9836268749,40.7433733233,33,114407,151,1.12870446016,0.821060043982,0.066437606013,95.6,84.6988767869,67.4859292035,49.170764382,136.050446354,0.702680531832,59.9259911437,0.924640526464,47.4986600188,0.0687764216943,95.6,0.915692495996,0.872850285223,0.0676070138537
301,1008840048,-73.9808591676,40.7425302582,43,137628,150,0.638733381744,0.408974142102,0.907937721449,54.1,84.6988767869,67.4859292035,49.170764382,127.518364772,0.424252617235,56.5604308571,0.487973651929,46.7256851607,0.955448627908,54.1,0.531492999489,0.448473897016,0.931693174679
302,2032500113,-73.8994797094,40.8730353257,90,95500,78,1.12988511336,1.61604057745,0.138038246072,95.7,84.6988767869,67.4859292035,49.170764382,123.732578265,0.773442219842,74.7891680466,1.45823256026,37.0345944061,0.183273131032,95.7,0.951663666602,1.53713656885,0.160655688552
303,1008850001,-73.9832405821,40.7439743681,90,109012,76,0.911464271176,0.456984150088,1.19620088292,77.2,84.6988767869,67.4859292035,49.170764382,111.350156721,0.693308409015,50.125692503,0.615253345341,42.9771387172,1.36859068619,77.2,0.802386340095,0.536118747715,1.28239578455
304,1008850042,-73.9805703408,40.7429638804,36,251848,284,1.01389528206,1.16599921542,1.31593697667,90.3,89.0624521073,50.5918007663,48.4111372627,127.125143671,0.710323681002,59.1923947022,0.996580731304,48.1774747195,1.32231931992,90.3,0.862109481529,1.08128997336,1.3191281483
305,1008867501,-73.982511456,40.7445149754,33,48547,52,0.766243927452,0.47417291838,0.359667119724,64.9,84.6988767869,67.4859292035,49.170764382,132.965480127,0.488096609269,54.5705572048,0.586396797817,45.8607893649,0.385625878769,64.9,0.627170268361,0.530284858099,0.372646499247
306,1008867503,-73.9818944093,40.7442623631,29,63418,71,0.742630863432,1.01087739037,0.022220926777,62.9,84.6988767869,67.4859292035,49.170764382,133.672909419,0.470551589499,55.1964739561,1.23594851465,46.3026878569,0.0235973332321,62.9,0.606591226466,1.12341295251,0.0229091300045
307,1008870014,-73.9815441678,40.7449237922,87,58321,96,0.939799948,0.927897129654,1.18685262223,79.6,84.6988767869,67.4859292035,49.170764382,127.855056322,0.622579992453,63.6592440536,0.983674891698,45.8126234255,1.27385087952,79.6,0.781189970226,0.955786010676,1.23035175088
308,2024580085,-73.9234941459,40.8244614757,91,92950,85,2.55257222057,1.5084625966,2.25743897609,216.2,84.6988767869,67.4859292035,49.170764382,120.73584808,1.79068605918,70.3655437823,1.44673080784,40.6644184961,2.72965910015,216.2,2.17162913988,1.47759670222,2.49354903812
309,1008890039,-73.9786749313,40.7454667571,42,182767,223,1.31288635952,1.1848395798,0.157843391429,111.2,84.6988767869,67.4859292035,49.170764382,130.971433851,0.849040105394,61.8883757537,1.29200353097,47.957799126,0.161835621122,111.2,1.08096323246,1.23842155539,0.159839506276
310,1008900011,-73.9801649883,40.7468915482,37,164073,196,0.945703214005,0.598643309454,0.0522147070059,80.1,84.6988767869,67.4859292035,49.170764382,131.894161117,0.607305124972,59.8559482185,0.674953804967,47.348099967,0.0542247113875,80.1,0.776504169488,0.63679855721,0.0532197091967
311,1008900049,-73.9780502972,40.7463531938,60,74798,117,0.930354722392,0.690958849501,1.1790836544,78.8,84.6988767869,67.4859292035,49.170764382,133.04212302,0.59229361507,63.9682942128,0.728954876378,47.0448409056,1.23236562057,78.8,0.761324168731,0.70995686294,1.20572463749
312,1008910027,-73.9787862754,40.7471383299,77,130272,154,0.835902466311,0.816614672872,0.0333731537702,70.8,84.6988767869,67.4859292035,49.170764382,123.574999803,0.572931419079,60.8843401198,0.905158861729,45.8550170938,0.0357863454148,70.8,0.704416942695,0.8608867673,0.0345797495925
313,1008920020,-73.9788076124,40.7481346776,62,65532,100,0.662346445764,0.81128022754,0.0533304197417,56.1,84.6988767869,67.4859292035,49.170764382,132.100680383,0.424676086734,62.5140304836,0.875803392878,46.3341045774,0.0565954069347,56.1,0.543511266249,0.843541810209,0.0549629133382
314,2032110009,-73.908905373,40.857804587,58,141800,111,0.930354722392,2.11881204997,1.11942064314,78.8,84.6988767869,67.4859292035,49.170764382,124.339024703,0.633751150842,68.0549170188,2.10109726474,38.4138800182,1.43288750478,78.8,0.782052936617,2.10995465735,1.27615407396
315,1008930082,-73.9789047493,40.7491063364,87,110949,146,1.68361146463,0.744303302819,0.231763624164,142.6,84.6988767869,67.4859292035,49.170764382,125.050293344,1.14034118742,63.5340063948,0.790600228921,45.7002940694,0.249363702973,142.6,1.41197632603,0.76745176587,0.240563663569
316,4096517501,-73.8186775367,40.7095562622,51,262340,234,1.50905344306,1.64137268771,2.14009194551,134.4,89.0624521073,50.5918007663,48.4111372627,74.1488047259,1.81257136237,90.8169018156,0.914367241558,67.1704024148,1.54240976985,134.4,1.66081240272,1.27786996464,1.84125085768
317,3016330060,-73.9261265069,40.6892625283,42,119920,116,0.377809024322,1.8717975953,0.158109169752,32.0,84.6988767869,67.4859292035,49.170764382,104.58059275,0.305984113864,67.8468612422,1.86183999801,58.5155031266,0.1328596409,32.0,0.341896569093,1.86681879666,0.145484405326
318,2028190005,-73.9109269318,40.8410360129,89,85218,70,0.97521954403,1.91788127581,1.44109935461,82.6,84.6988767869,67.4859292035,49.170764382,120.909376606,0.683156280503,72.249748744,1.79142491496,39.7546893559,1.78243014761,82.6,0.829187912266,1.85465309539,1.61176475111
319,1008960001,-73.9867180015,40.7333718442,18,113754,92,1.38844816438,0.805204887023,1.11708664651,117.6,84.6988767869,67.4859292035,49.170764382,126.653917639,0.928514507819,47.7277152731,1.13854182395,46.4210348874,1.18325678054,117.6,1.1584813361,0.971873355486,1.15017171353
320,1008970035,-73.9860502813,40.7342912578,87,151832,399,0.817012015095,0.860623846859,1.06776215324,69.2,84.6988767869,67.4859292035,49.170764382,162.149057888,0.42676782031,100.197245252,0.579656654773,55.5458426622,0.9452135162,69.2,0.621889917703,0.720140250816,1.00648783472
321,1008990008,-73.984213356,40.7355426282,59,111396,124,0.923270803186,0.475506529713,1.22040897084,78.2,84.6988767869,67.4859292035,49.170764382,124.876316596,0.626219623798,56.6795092159,0.566165805666,46.6541699831,1.28623962181,78.2,0.774745213492,0.520836167689,1.25332429632
